Date	Library	Reads	Duplication_rate	Coverage	Background	Reads_per_Mb	Percent_WC	Mode_GC	Mode_insert_size	Quality_AS
24-06-2021	blm1-hyd-a1h5-f13-r7-c1_S272_	1238104	0.275054	0.02077884	0.063127189	128	0.236363636	0.50679	105	0.9929
24-06-2021	blm1-hyd-a1h5-f13-r7-c3_S273_	695370	0.237456	0.011940931	0.106504646	71	0.204081633	0.519829	89	0.0017
24-06-2021	blm1-hyd-a1h5-f13-r7-c5_S274_	659518	0.188347	0.012306317	0.103480028	75	0.162790698	0.510502	98	0.0154
24-06-2021	blm1-hyd-a1h5-f14-r1-c1_S276_	581340	0.301964	0.009186062	0.11689828	55	0.290909091	0.519127	95	0
24-06-2021	blm1-hyd-a1h5-f14-r1-c3_S277_	555364	0.278016	0.009028074	0.123679737	54	0.192307692	0.519596	96	0
24-06-2021	blm1-hyd-a1h5-f14-r1-c5_S278_	496574	0.283088	0.008000917	0.088274228	49	0.25	0.514875	98	0.5225
24-06-2021	blm1-hyd-a1h5-f14-r1-c7_S279_	336742	0.244704	0.005740784	0.094596496	36	0.142857143	0.511061	105	0.0238
24-06-2021	blm1-hyd-a1h5-f14-r2-c2_S280_	829176	0.28989	0.013386708	0.087468916	80	0.215686275	0.517629	93	0.8307
24-06-2021	blm1-hyd-a1h5-f14-r2-c4_S281_	1283472	0.329918	0.019858348	0.073271656	121	0.24137931	0.509718	104	0.9922
24-06-2021	blm1-hyd-a1h5-f14-r3-c3_S284_	813054	0.266509	0.013510358	0.106418138	82	0.285714286	0.519045	92	0.0014
24-06-2021	blm1-hyd-a1h5-f14-r3-c5_S285_	1253930	0.323489	0.019565286	0.071678309	117	0.218181818	0.513637	105	0.9884
24-06-2021	blm1-hyd-a1h5-f14-r3-c7_S286_	297316	0.220425	0.005340619	0.064776285	31	0.184210526	0.524518	105	0.9609
24-06-2021	blm1-hyd-a1h5-f14-r4-c2_S287_	1673434	0.260409	0.029530897	0.06502926	188	0.2	0.477363	155	0.8053
24-06-2021	blm1-hyd-a1h5-f14-r4-c4_S288_	1325326	0.324231	0.020593537	0.07595462	124	0.238095238	0.511348	103	0.9239
24-06-2021	blm1-hyd-a1h5-f14-r4-c6_S289_	691034	0.304888	0.010805926	0.108865931	65	0.226415094	0.523522	89	9.00E-04
24-06-2021	blm1-hyd-a1h5-f14-r5-c1_S290_	934486	0.275032	0.015521377	0.104375169	94	0.224489796	0.51434	99	0.0167
24-06-2021	blm1-hyd-a1h5-f14-r5-c3_S291_	1426816	0.326472	0.022208789	0.072638071	136	0.175438596	0.509997	NA	0.992
24-06-2021	blm1-hyd-a1h5-f14-r5-c5_S292_	892530	0.309484	0.013942208	0.104935298	85	0.225806452	0.521658	91	0.042
24-06-2021	blm1-hyd-a1h5-f14-r5-c7_S293_	876958	0.291264	0.013875131	0.10664404	83	0.206896552	0.521485	86	0.0123
24-06-2021	blm1-hyd-a1h5-f14-r6-c2_S294_	1043546	0.298333	0.016797051	0.096932934	101	0.210526316	0.517326	97	0.2084
24-06-2021	blm1-hyd-a1h5-f14-r6-c4_S295_	968534	0.295242	0.015409767	0.093005669	92	0.245283019	0.518716	91	0.2339
24-06-2021	blm1-hyd-a1h5-f14-r6-c6_S296_	564556	0.203105	0.01022934	0.093130021	62	0.226415094	0.515819	91	0.5798
24-06-2021	blm1-hyd-a1h5-f14-r7-c1_S297_	905456	0.306394	0.014198735	0.108145545	85	0.245283019	0.519981	90	3.00E-04
24-06-2021	blm1-hyd-a1h5-f14-r7-c3_S298_	943368	0.307636	0.014903489	0.106100075	91	0.245614035	0.516693	94	0.001
24-06-2021	blm1-hyd-a1h5-f14-r7-c5_S299_	1323058	0.30854	0.021639571	0.079302704	141	0.236363636	0.482537	130	0.9639
24-06-2021	blm1-hyd-a1h5-f15-r1-c1_S301_	444566	0.242799	0.007434084	0.145531579	44	0.176470588	0.527693	81	0
24-06-2021	blm1-hyd-a1h5-f15-r1-c3_S302_	662312	0.258189	0.010934526	0.088930724	66	0.227272727	0.523156	84	0.7802
24-06-2021	blm1-hyd-a1h5-f15-r1-c5_S303_	909024	0.268444	0.01507609	0.07472052	95	0.192307692	0.512976	92	0.9149
24-06-2021	blm1-hyd-a1h5-f15-r1-c7_S304_	1862168	0.319441	0.029936515	0.068945015	185	0.25	0.502225	143	0.7202
24-06-2021	blm1-hyd-a1h5-f15-r2-c2_S305_	328872	0.213645	0.005646984	0.116869893	34	0.19047619	0.528192	77	0
24-06-2021	blm1-hyd-a1h5-f15-r2-c4_S306_	825034	0.278032	0.013429823	0.098078868	82	0.309090909	0.51932	89	0.0221
24-06-2021	blm1-hyd-a1h5-f15-r2-c6_S307_	747476	0.258986	0.012416349	0.090838112	76	0.191489362	0.517855	88	0.5079
24-06-2021	blm1-hyd-a1h5-f15-r3-c1_S308_	430196	0.227189	0.007341079	0.139377496	44	0.176470588	0.525493	82	0
24-06-2021	blm1-hyd-a1h5-f15-r3-c3_S309_	449050	0.201844	0.007978062	0.110472697	48	0.177777778	0.519879	85	9.00E-04
24-06-2021	blm1-hyd-a1h5-f15-r3-c5_S310_	645936	0.250427	0.010840385	0.098205392	67	0.265306122	0.518471	86	0.0126
24-06-2021	blm1-hyd-a1h5-f15-r3-c7_S311_	889638	0.261097	0.014917776	0.092294001	93	0.22	0.509587	93	0.6457
24-06-2021	blm1-hyd-a1h5-f15-r4-c2_S312_	446864	0.209724	0.007900578	0.124154163	48	0.146341463	0.519849	86	0
24-06-2021	blm1-hyd-a1h5-f15-r4-c4_S313_	745008	0.26225	0.012345482	0.084694054	75	0.191489362	0.518122	88	0.723
24-06-2021	blm1-hyd-a1h5-f15-r4-c6_S314_	649938	0.245328	0.010907113	0.112160493	67	0.15	0.519959	85	0.002
24-06-2021	blm1-hyd-a1h5-f15-r5-c1_S315_	566090	0.2148	0.01007715	0.08993257	60	0.245614035	0.516752	93	0.7272
24-06-2021	blm1-hyd-a1h5-f15-r5-c3_S316_	726574	0.28554	0.011755319	0.117899198	71	0.181818182	0.52123	92	4.00E-04
24-06-2021	blm1-hyd-a1h5-f15-r5-c5_S317_	397704	0.241003	0.006604824	0.13608106	40	0.163265306	0.52419	79	0
24-06-2021	blm1-hyd-a1h5-f15-r5-c7_S318_	202680	0.159513	0.003703037	0.146536568	23	0.125	0.521965	77	0
24-06-2021	blm1-hyd-a1h5-f15-r6-c2_S319_	559526	0.21575	0.009904057	0.114782215	60	0.170212766	0.519218	89	1.00E-04
24-06-2021	blm1-hyd-a1h5-f15-r6-c4_S320_	834936	0.250493	0.014247133	0.079522135	88	0.196428571	0.510859	94	0.9795
24-06-2021	blm1-hyd-a1h5-f15-r6-c6_S321_	211308	0.152744	0.003894832	0.146148476	24	0.142857143	0.525689	77	0
24-06-2021	blm1-hyd-a1h5-f15-r7-c1_S322_	542864	0.251352	0.00899685	0.125912496	53	0.183673469	0.523326	84	0
24-06-2021	blm1-hyd-a1h5-f15-r7-c3_S323_	240796	0.208866	0.004116652	0.148572057	25	0.179487179	0.528061	77	0
24-06-2021	blm1-hyd-a1h5-f15-r7-c5_S324_	706194	0.210424	0.012790124	0.094035627	79	0.304347826	0.510045	100	0.0304
24-06-2021	blm1-hyd-mn-f05-r1-c1_S76_	40988	0.212208	0.000730848	0.096646422	5	0.103448276	0.510868	139	0
24-06-2021	blm1-hyd-mn-f05-r1-c3_S77_	331460	0.263797	0.005494084	0.11961018	34	0.184210526	0.516738	129	0
24-06-2021	blm1-hyd-mn-f05-r1-c5_S78_	225086	0.248607	0.003842328	0.082741942	24	0.162162162	0.506166	147	0.1616
24-06-2021	blm1-hyd-mn-f05-r1-c7_S79_	179986	0.24583	0.003025501	0.083629893	19	0.03125	0.513465	136	0.005
24-06-2021	blm1-hyd-mn-f05-r2-c2_S80_	412482	0.247463	0.00713183	0.083304747	46	0.136363636	0.496586	140	0.7159
24-06-2021	blm1-hyd-mn-f05-r2-c4_S81_	565792	0.274094	0.009431915	0.109587868	62	0.104166667	0.496251	134	2.00E-04
24-06-2021	blm1-hyd-mn-f05-r2-c6_S82_	192078	0.265413	0.003181871	0.064203988	20	0.121212121	0.515774	149	0.7536
24-06-2021	blm1-hyd-mn-f05-r3-c1_S83_	361344	0.24581	0.006227444	0.074071103	41	0.219512195	0.495168	141	0.9708
24-06-2021	blm1-hyd-mn-f05-r3-c5_S85_	272878	0.252838	0.004647306	0.07828185	31	0.214285714	0.50224	146	0.2664
24-06-2021	blm1-hyd-mn-f05-r3-c7_S86_	185870	0.246161	0.003167903	0.094963436	19	0.151515152	0.523617	143	5.00E-04
24-06-2021	blm1-hyd-mn-f05-r4-c2_S87_	381830	0.241196	0.006649251	0.089390555	44	0.195652174	0.494538	141	0.4192
24-06-2021	blm1-hyd-mn-f05-r4-c4_S88_	377922	0.258588	0.00631918	0.107881461	40	0.155555556	0.512666	134	0
24-06-2021	blm1-hyd-mn-f05-r4-c6_S89_	196858	0.248362	0.003347556	0.067033268	21	0.088235294	0.515677	147	0.0821
24-06-2021	blm1-hyd-mn-f05-r5-c1_S90_	235558	0.206972	0.004239504	0.082587601	27	0.117647059	0.514554	135	0.0397
24-06-2021	blm1-hyd-mn-f05-r5-c3_S91_	419410	0.255745	0.007101022	0.10989904	46	0.142857143	0.505749	135	2.00E-04
24-06-2021	blm1-hyd-mn-f05-r5-c5_S92_	241882	0.254885	0.004122206	0.062333064	26	0.128205128	0.519148	147	0.9307
24-06-2021	blm1-hyd-mn-f05-r5-c7_S93_	219692	0.248393	0.003750138	0.072899007	24	0.088888889	0.515996	146	0.5196
24-06-2021	blm1-hyd-mn-f05-r6-c2_S94_	231268	0.23897	0.004028937	0.104705177	25	0.179487179	0.519192	145	2.00E-04
24-06-2021	blm1-hyd-mn-f05-r6-c4_S95_	227682	0.243656	0.003924329	0.077028854	25	0.081081081	0.509926	145	0.0618
24-06-2021	blm1-hyd-mn-f05-r6-c6_S96_	68942	0.161904	0.001330116	0.061562338	8	0.28	0.513886	155	0
24-06-2021	blm1-hyd-mn-f05-r7-c1_S97_	169560	0.245341	0.002903965	0.086902545	18	0.205128205	0.514395	142	0
24-06-2021	blm1-hyd-mn-f05-r7-c3_S98_	443618	0.26718	0.007449801	0.211197963	45	0.391304348	0.501371	135	1.00E-04
24-06-2021	blm1-hyd-mn-f05-r7-c5_S99_	252452	0.212072	0.004533657	0.07669031	29	0.09375	0.505069	143	0.6997
24-06-2021	blm1-hyd-mn-f06-r1-c5_S103_	460910	0.319824	0.007143785	0.08988134	43	0.19047619	0.524972	136	0.1794
24-06-2021	blm1-hyd-mn-f06-r1-c7_S104_	22248	0.313826	0.000359286	0.069761343	2	0.083333333	0.523552	159	0
