library	background	reads.per.mb	coverage
blm-2-a1h5-hkt-r45-c52_S304_.processed.bam	0.0106916296419492	155	1.06
blm-2-a1h5-hkt-r45-c51_S303_.processed.bam	0.0188576928812548	110	0.75
blm-2-a1h5-hkt-r45-c49_S301_.processed.bam	0.0238418101965229	150	1.02
blm-2-a1h5-hkt-r45-c48_S300_.processed.bam	0.0156880275019424	167	1.12
blm-2-a1h5-hkt-r45-c47_S299_.processed.bam	0.0131507238821885	90	0.61
blm-2-a1h5-hkt-r45-c46_S298_.processed.bam	0.0121594956820337	143	0.99
blm-2-a1h5-hkt-r45-c45_S297_.processed.bam	0.0197950339241945	157	1.08
blm-2-a1h5-hkt-r45-c44_S296_.processed.bam	0.0124561375652975	138	0.9
blm-2-a1h5-hkt-r45-c43_S295_.processed.bam	0.0976184007968849	191	1.34
blm-2-a1h5-hkt-r45-c42_S294_.processed.bam	0.00839757445913117	124	0.84
blm-2-a1h5-hkt-r45-c40_S292_.processed.bam	0.0105538193554998	111	0.74
blm-2-a1h5-hkt-r45-c39_S291_.processed.bam	0.00858263305322129	127	0.87
blm-2-a1h5-hkt-r44-c53_S269_.processed.bam	0.0119899105075844	187	1.28
blm-2-a1h5-hkt-r44-c52_S268_.processed.bam	0.0687227989982737	181	1.25
blm-2-a1h5-hkt-r44-c51_S267_.processed.bam	0.0134396616517408	163	1.11
blm-2-a1h5-hkt-r44-c50_S266_.processed.bam	0.0102951450679532	151	1.02
blm-2-a1h5-hkt-r44-c49_S265_.processed.bam	0.0122083265659683	170	1.14
blm-2-a1h5-hkt-r44-c48_S264_.processed.bam	0.0122962085163308	160	1.08
blm-2-a1h5-hkt-r44-c47_S263_.processed.bam	0.0124259169124173	89	0.63
blm-2-a1h5-hkt-r44-c46_S262_.processed.bam	0.0217569786535304	161	1.12
blm-2-a1h5-hkt-r44-c45_S261_.processed.bam	0.0104796961956469	166	1.15
blm-2-a1h5-hkt-r44-c44_S260_.processed.bam	0.00971742148267541	141	0.95
blm-2-a1h5-hkt-r44-c43_S259_.processed.bam	0.00887713220619799	172	1.19
blm-2-a1h5-hkt-r44-c42_S258_.processed.bam	0.0181220884831839	117	0.8
blm-2-a1h5-hkt-r44-c41_S257_.processed.bam	0.137289325842697	61	0.45
blm-2-a1h5-hkt-r44-c40_S256_.processed.bam	0.0812415596664594	87	0.61
blm-2-a1h5-hkt-r44-c39_S255_.processed.bam	0.0172786576238612	113	0.77
blm-2-200uv-f02-r6-c5_S89_.processed.bam	0	0	0
blm-2-200uv-f02-r6-c4_S88_.processed.bam	0	0	0
blm-2-200uv-f02-r6-c3_S87_.processed.bam	0	0	0
blm-2-200uv-f02-r6-c2_S86_.processed.bam	0	0	0
blm-2-200uv-f02-r6-c1_S85_.processed.bam	0	0	0
blm-2-200uv-f02-r5-c6_S83_.processed.bam	0	0	0
blm-2-200uv-f02-r5-c5_S82_.processed.bam	0	0	0
blm-2-200uv-f02-r5-c4_S81_.processed.bam	0	0	0
blm-2-200uv-f02-r5-c3_S80_.processed.bam	0	0	0
blm-2-200uv-f02-r5-c2_S79_.processed.bam	0	0	0
blm-2-200uv-f02-r5-c1_S78_.processed.bam	0	0	0
blm-2-200uv-f02-r4-c6_S76_.processed.bam	0	0	0
blm-2-200uv-f02-r4-c5_S75_.processed.bam	0	0	0
blm-2-200uv-f02-r4-c4_S74_.processed.bam	0	0	0
blm-2-200uv-f02-r4-c3_S73_.processed.bam	0	0	0
blm-2-200uv-f02-r4-c2_S72_.processed.bam	0	0	0
blm-2-200uv-f02-r4-c1_S71_.processed.bam	0	0	0
blm-2-200uv-f02-r3-c6_S69_.processed.bam	0	0	0
blm-2-200uv-f02-r3-c5_S68_.processed.bam	0	0	0
blm-2-200uv-f02-r3-c4_S67_.processed.bam	0	0	0
blm-2-200uv-f02-r3-c3_S66_.processed.bam	0	0	0
blm-2-200uv-f02-r3-c2_S65_.processed.bam	0	0	0
blm-2-200uv-f02-r3-c1_S64_.processed.bam	0	0	0
blm-2-200uv-f02-r2-c6_S62_.processed.bam	0	0	0
blm-2-200uv-f02-r2-c5_S61_.processed.bam	0	0	0
blm-2-200uv-f02-r2-c4_S60_.processed.bam	0	0	0
blm-2-200uv-f02-r2-c3_S59_.processed.bam	0	0	0
blm-2-200uv-f02-r2-c2_S58_.processed.bam	0	0	0
blm-2-200uv-f02-r2-c1_S57_.processed.bam	0	0	0
blm-2-200uv-f02-r1-c5_S54_.processed.bam	0	0	0
blm-2-200uv-f02-r1-c4_S53_.processed.bam	0	0	0
blm-2-200uv-f02-r1-c3_S52_.processed.bam	0	0	0
blm-2-200uv-f02-r1-c2_S51_.processed.bam	0	0	0
blm-2-200uv-f02-r1-c1_S50_.processed.bam	0	0	0
blm-2-100uv-f01-r6-c5_S40_.processed.bam	0	0	0
blm-2-100uv-f01-r6-c4_S39_.processed.bam	0	0	0
blm-2-100uv-f01-r6-c3_S38_.processed.bam	0	0	0
blm-2-100uv-f01-r6-c2_S37_.processed.bam	0	0	0
blm-2-100uv-f01-r5-c6_S34_.processed.bam	0	0	0
blm-2-100uv-f01-r5-c5_S33_.processed.bam	0	0	0
blm-2-100uv-f01-r5-c4_S32_.processed.bam	0	0	0
blm-2-100uv-f01-r5-c3_S31_.processed.bam	0	0	0
blm-2-100uv-f01-r5-c2_S30_.processed.bam	0	0	0
blm-2-100uv-f01-r5-c1_S29_.processed.bam	0	0	0
blm-2-100uv-f01-r4-c6_S27_.processed.bam	0	0	0
blm-2-100uv-f01-r4-c5_S26_.processed.bam	0	0	0
blm-2-100uv-f01-r4-c4_S25_.processed.bam	0	0	0
blm-2-100uv-f01-r4-c3_S24_.processed.bam	0	0	0
blm-2-100uv-f01-r4-c2_S23_.processed.bam	0	0	0
blm-2-100uv-f01-r3-c6_S20_.processed.bam	0	0	0
blm-2-100uv-f01-r3-c5_S19_.processed.bam	0	0	0
blm-2-100uv-f01-r3-c4_S18_.processed.bam	0	0	0
blm-2-100uv-f01-r3-c2_S16_.processed.bam	0	0	0
blm-2-100uv-f01-r2-c6_S13_.processed.bam	0	0	0
blm-2-100uv-f01-r2-c5_S12_.processed.bam	0	0	0
blm-2-100uv-f01-r2-c4_S11_.processed.bam	0	0	0
blm-2-100uv-f01-r2-c3_S10_.processed.bam	0	0	0
blm-2-100uv-f01-r2-c2_S9_.processed.bam	0	0	0
blm-2-100uv-f01-r1-c6_S6_.processed.bam	0	0	0
blm-2-100uv-f01-r1-c5_S5_.processed.bam	0	0	0
blm-2-100uv-f01-r1-c4_S4_.processed.bam	0	0	0
blm-2-100uv-f01-r1-c3_S3_.processed.bam	0	0	0
blm-2-100uv-f01-r1-c2_S2_.processed.bam	0	0	0
blm-1-single-f7-r7-c6_S146_.trimmed.mdup.bam	0.0511745476199157	65	0.49
blm-1-single-f7-r7-c5_S145_.trimmed.mdup.bam	0.106289510339655	23	0.18
blm-1-single-f7-r7-c3_S143_.trimmed.mdup.bam	0.0837569354463603	44	0.33
blm-1-single-f7-r7-c2_S142_.trimmed.mdup.bam	0.0329563812600969	5	0.04
blm-1-single-f7-r7-c1_S141_.trimmed.mdup.bam	0.0167998809388323	90	0.61
blm-1-single-f7-r6-c7_S140_.trimmed.mdup.bam	0.0165569264207633	19	0.14
blm-1-single-f7-r6-c6_S139_.trimmed.mdup.bam	0.0931537598204265	3	0.03
blm-1-single-f7-r6-c4_S137_.trimmed.mdup.bam	0.0190016994640152	97	0.71
blm-1-single-f7-r6-c3_S136_.trimmed.mdup.bam	0.013963794638441	172	1.25
blm-1-single-f7-r6-c2_S135_.trimmed.mdup.bam	0.0200002075786983	52	0.39
blm-1-single-f7-r6-c1_S134_.trimmed.mdup.bam	0.036796143000091	72	0.53
blm-1-single-f7-r5-c7_S133_.trimmed.mdup.bam	0.0186208802597941	109	0.7
blm-1-single-f7-r5-c6_S132_.trimmed.mdup.bam	0.0247779336138382	12	0.09
blm-1-single-f7-r5-c5_S131_.trimmed.mdup.bam	0.014161150528215	102	0.73
blm-1-single-f7-r5-c4_S130_.trimmed.mdup.bam	0.054488393485201	20	0.15
blm-1-single-f7-r5-c3_S129_.trimmed.mdup.bam	0.0723447061782211	11	0.08
blm-1-single-f7-r5-c2_S128_.trimmed.mdup.bam	0.0152055029439226	80	0.58
blm-1-single-f7-r4-c7_S126_.trimmed.mdup.bam	0.0614347998414586	5	0.04
blm-1-single-f7-r4-c6_S125_.trimmed.mdup.bam	0.138334307910784	20	0.16
blm-1-single-f7-r4-c5_S124_.trimmed.mdup.bam	0.0179321410032561	25	0.19
blm-1-single-f7-r4-c4_S123_.trimmed.mdup.bam	0.0189635616049908	36	0.26
blm-1-single-f7-r4-c3_S122_.trimmed.mdup.bam	0.0130193247025679	115	0.84
blm-1-single-f7-r4-c2_S121_.trimmed.mdup.bam	0.0406112622985137	8	0.06
blm-1-single-f7-r4-c1_S120_.trimmed.mdup.bam	0.0582104228121927	6	0.05
blm-1-single-f7-r3-c7_S119_.trimmed.mdup.bam	0.0439571245943554	7	0.06
blm-1-single-f7-r3-c5_S117_.trimmed.mdup.bam	0.0433839479392625	13	0.1
blm-1-single-f7-r3-c4_S116_.trimmed.mdup.bam	0.020960503944031	24	0.18
blm-1-single-f7-r3-c3_S115_.trimmed.mdup.bam	0.0457209847596717	1	0.01
blm-1-single-f7-r3-c2_S114_.trimmed.mdup.bam	0.0434397163120567	1	0.01
blm-1-single-f7-r2-c7_S112_.trimmed.mdup.bam	0.0617076808351976	9	0.07
blm-1-single-f7-r2-c6_S111_.trimmed.mdup.bam	0.0194714279528298	43	0.31
blm-1-single-f7-r2-c5_S110_.trimmed.mdup.bam	0.0626265182186235	15	0.11
blm-1-single-f7-r2-c4_S109_.trimmed.mdup.bam	0.058974358974359	6	0.05
blm-1-single-f7-r2-c3_S108_.trimmed.mdup.bam	0.0210278600167008	20	0.14
blm-1-single-f7-r2-c2_S107_.trimmed.mdup.bam	0.0296583850931677	10	0.07
blm-1-single-f7-r2-c1_S106_.trimmed.mdup.bam	0.0990631505898681	11	0.08
blm-1-single-f7-r1-c7_S105_.trimmed.mdup.bam	0.0460836619500503	10	0.08
blm-1-single-f7-r1-c6_S104_.trimmed.mdup.bam	0.0607049608355091	8	0.07
blm-1-single-f7-r1-c5_S103_.trimmed.mdup.bam	0.0438542070569988	14	0.1
blm-1-single-f7-r1-c4_S102_.trimmed.mdup.bam	0.0567309199185081	14	0.1
blm-1-single-f7-r1-c3_S101_.trimmed.mdup.bam	0.226027397260274	1	0.01
blm-1-single-f7-r1-c2_S100_.trimmed.mdup.bam	0.0475701574264203	11	0.08
blm-1-single-f7-r1-c1_S99_.trimmed.mdup.bam	0.0107869956774333	139	1.01
blm-1-single-f6-r7-c6_S97_.trimmed.mdup.bam	0.038676844783715	9	0.07
blm-1-single-f6-r7-c5_S96_.trimmed.mdup.bam	0.0623977086743044	3	0.03
blm-1-single-f6-r7-c4_S95_.trimmed.mdup.bam	0.0276492082825822	9	0.07
blm-1-single-f6-r7-c3_S94_.trimmed.mdup.bam	0.0367381609683585	12	0.09
blm-1-single-f6-r7-c1_S92_.trimmed.mdup.bam	0.017978119838173	18	0.14
blm-1-single-f6-r6-c7_S91_.trimmed.mdup.bam	0.0331591931504861	14	0.1
blm-1-single-f6-r6-c6_S90_.trimmed.mdup.bam	0.0525	1	0.01
blm-1-single-f6-r6-c5_S89_.trimmed.mdup.bam	0.0844636251541307	5	0.04
blm-1-single-f6-r6-c4_S88_.trimmed.mdup.bam	0.012574864308441	77	0.56
blm-1-single-f6-r6-c3_S87_.trimmed.mdup.bam	0.0486292428198433	10	0.07
blm-1-single-f6-r6-c2_S86_.trimmed.mdup.bam	0.0868304003094179	4	0.04
blm-1-single-f6-r6-c1_S85_.trimmed.mdup.bam	0.0428705819110335	5	0.04
blm-1-single-f6-r5-c7_S84_.trimmed.mdup.bam	0.0612888938102093	18	0.13
blm-1-single-f6-r5-c6_S83_.trimmed.mdup.bam	0.0845234625473623	3	0.02
blm-1-single-f6-r5-c5_S82_.trimmed.mdup.bam	0.061938862761864	12	0.09
blm-1-single-f6-r5-c4_S81_.trimmed.mdup.bam	0.0436210987406461	11	0.08
blm-1-single-f6-r5-c3_S80_.trimmed.mdup.bam	0.0375756974089149	16	0.12
blm-1-single-f6-r5-c2_S79_.trimmed.mdup.bam	0.134048257372654	5	0.04
blm-1-single-f6-r4-c7_S77_.trimmed.mdup.bam	0.0328343795267987	7	0.05
blm-1-single-f6-r4-c5_S75_.trimmed.mdup.bam	0.0413405763741829	11	0.09
blm-1-single-f6-r4-c4_S74_.trimmed.mdup.bam	0.0589877835951134	13	0.1
blm-1-single-f6-r4-c3_S73_.trimmed.mdup.bam	0.0884551495016611	4	0.03
blm-1-single-f6-r4-c2_S72_.trimmed.mdup.bam	0.0742268041237113	6	0.05
blm-1-single-f6-r4-c1_S71_.trimmed.mdup.bam	0.0632736005911694	9	0.07
blm-1-single-f6-r3-c7_S70_.trimmed.mdup.bam	0.090669304319156	3	0.03
blm-1-single-f6-r3-c6_S69_.trimmed.mdup.bam	0.0467772867506045	11	0.09
blm-1-single-f6-r3-c5_S68_.trimmed.mdup.bam	0.0318424809908025	28	0.22
blm-1-single-f6-r3-c4_S67_.trimmed.mdup.bam	0.0729618386816999	8	0.06
blm-1-single-f6-r3-c3_S66_.trimmed.mdup.bam	0.0369588173178458	1	0.01
blm-1-single-f6-r3-c2_S65_.trimmed.mdup.bam	0.0520530229550598	4	0.03
blm-1-single-f6-r3-c1_S64_.trimmed.mdup.bam	0.0607182524990744	4	0.03
blm-1-single-f6-r2-c7_S63_.trimmed.mdup.bam	0.0393402935391133	6	0.05
blm-1-single-f6-r2-c6_S62_.trimmed.mdup.bam	0.0544795343955729	10	0.07
blm-1-single-f6-r2-c5_S61_.trimmed.mdup.bam	0.0655285394033454	7	0.06
blm-1-single-f6-r2-c4_S60_.trimmed.mdup.bam	0.0634455370650529	9	0.06
blm-1-single-f6-r2-c3_S59_.trimmed.mdup.bam	0.0739197192366747	7	0.05
blm-1-single-f6-r2-c2_S58_.trimmed.mdup.bam	0.0446593001841621	5	0.04
blm-1-single-f6-r2-c1_S57_.trimmed.mdup.bam	0.0374444757161562	91	0.58
blm-1-single-f6-r1-c7_S56_.trimmed.mdup.bam	0.0958503798947984	11	0.08
blm-1-single-f6-r1-c6_S55_.trimmed.mdup.bam	0.0267480522058459	14	0.1
blm-1-single-f6-r1-c5_S54_.trimmed.mdup.bam	0.0358615399367149	17	0.13
blm-1-single-f6-r1-c4_S53_.trimmed.mdup.bam	0.114083175803403	14	0.11
blm-1-single-f6-r1-c3_S52_.trimmed.mdup.bam	0.051970214086255	5	0.04
blm-1-single-f6-r1-c2_S51_.trimmed.mdup.bam	0.0441465929327959	12	0.09
blm-1-single-f6-r1-c1_S50_.trimmed.mdup.bam	0.0120107755831873	151	1.09
blm-1-single-f5-r7-c6_S48_.trimmed.mdup.bam	0.0964587553258364	12	0.1
blm-1-single-f5-r7-c5_S47_.trimmed.mdup.bam	0.0596844706329595	11	0.08
blm-1-single-f5-r7-c4_S46_.trimmed.mdup.bam	0.0681590225221118	16	0.12
blm-1-single-f5-r7-c3_S45_.trimmed.mdup.bam	0.030711853413329	21	0.16
blm-1-single-f5-r7-c2_S44_.trimmed.mdup.bam	0.0358969783487985	22	0.17
blm-1-single-f5-r7-c1_S43_.trimmed.mdup.bam	0.0542398457475793	16	0.12
blm-1-single-f5-r6-c7_S42_.trimmed.mdup.bam	0.0466895015130857	23	0.17
blm-1-single-f5-r6-c6_S41_.trimmed.mdup.bam	0.0605114049106494	12	0.09
blm-1-single-f5-r6-c5_S40_.trimmed.mdup.bam	0.0125157167410689	56	0.41
blm-1-single-f5-r6-c4_S39_.trimmed.mdup.bam	0.0208381364498909	35	0.25
blm-1-single-f5-r6-c3_S38_.trimmed.mdup.bam	0.0370292280526052	26	0.2
blm-1-single-f5-r6-c2_S37_.trimmed.mdup.bam	0.0593304607225721	16	0.12
blm-1-single-f5-r6-c1_S36_.trimmed.mdup.bam	0.0205556810481138	44	0.33
blm-1-single-f5-r5-c7_S35_.trimmed.mdup.bam	0.0433944069431051	17	0.13
blm-1-single-f5-r5-c6_S34_.trimmed.mdup.bam	0.0226006904487917	25	0.19
blm-1-single-f5-r5-c5_S33_.trimmed.mdup.bam	0.0393559506102887	26	0.19
blm-1-single-f5-r5-c4_S32_.trimmed.mdup.bam	0.0698576972833118	7	0.05
blm-1-single-f5-r5-c3_S31_.trimmed.mdup.bam	0.0187266690040629	28	0.21
blm-1-single-f5-r5-c2_S30_.trimmed.mdup.bam	0.040831206707984	20	0.15
blm-1-single-f5-r4-c7_S28_.trimmed.mdup.bam	0.0332689357349849	29	0.21
blm-1-single-f5-r4-c6_S27_.trimmed.mdup.bam	0.0242866652893511	33	0.24
blm-1-single-f5-r4-c5_S26_.trimmed.mdup.bam	0.0968002723172496	14	0.11
blm-1-single-f5-r4-c4_S25_.trimmed.mdup.bam	0.0448810671809707	17	0.13
blm-1-single-f5-r4-c3_S24_.trimmed.mdup.bam	0.0456046223689641	6	0.05
blm-1-single-f5-r4-c2_S23_.trimmed.mdup.bam	0.102149801451458	8	0.07
blm-1-single-f5-r4-c1_S22_.trimmed.mdup.bam	0.0492800560199571	29	0.21
blm-1-single-f5-r3-c7_S21_.trimmed.mdup.bam	0.0715977532652095	11	0.08
blm-1-single-f5-r3-c6_S20_.trimmed.mdup.bam	0.0667564735817991	16	0.12
blm-1-single-f5-r3-c5_S19_.trimmed.mdup.bam	0.0558583291428261	43	0.31
blm-1-single-f5-r3-c4_S18_.trimmed.mdup.bam	0.08880786957419	18	0.14
blm-1-single-f5-r3-c3_S17_.trimmed.mdup.bam	0.0646430578976953	1	0.01
blm-1-single-f5-r3-c2_S16_.trimmed.mdup.bam	0.0652472977399279	11	0.08
blm-1-single-f5-r3-c1_S15_.trimmed.mdup.bam	0.0162674293886307	105	0.7
blm-1-single-f5-r2-c6_S13_.trimmed.mdup.bam	0.112067889679271	14	0.12
blm-1-single-f5-r2-c5_S12_.trimmed.mdup.bam	0.0707590759075908	15	0.11
blm-1-single-f5-r2-c4_S11_.trimmed.mdup.bam	0.0533408197641774	14	0.11
blm-1-single-f5-r2-c2_S9_.trimmed.mdup.bam	0.0959464062677416	8	0.07
blm-1-single-f5-r2-c1_S8_.trimmed.mdup.bam	0.0371230483538703	154	1.06
blm-1-single-f5-r1-c7_S7_.trimmed.mdup.bam	0.0623319552458874	21	0.16
blm-1-single-f5-r1-c6_S6_.trimmed.mdup.bam	0.0479771008672619	19	0.14
blm-1-single-f5-r1-c5_S5_.trimmed.mdup.bam	0.0511907788795661	16	0.12
blm-1-single-f5-r1-c4_S4_.trimmed.mdup.bam	0.0449849775692472	16	0.12
blm-1-single-f5-r1-c3_S3_.trimmed.mdup.bam	0.0149630081188174	131	0.97
blm-1-single-f5-r1-c2_S2_.trimmed.mdup.bam	0.0110553319561894	212	1.58
blm-1-single-f5-r1-c1_S1_.trimmed.mdup.bam	0.0168753472626016	248	1.84
blm-1-single-c9-w9_.trimmed.mdup.bam	0.5	0	0
blm-1-single-c9-w8_.trimmed.mdup.bam	0.0762112139357648	3	0.02
blm-1-single-c9-w8-_.trimmed.mdup.bam	0.0762112139357648	3	0.02
blm-1-single-c9-w7_.trimmed.mdup.bam	0.069233064756789	2	0.02
blm-1-single-c9-w7-_.trimmed.mdup.bam	0.069233064756789	2	0.02
blm-1-single-c9-w6_.trimmed.mdup.bam	0.0212363511305993	13	0.1
blm-1-single-c9-w6-_.trimmed.mdup.bam	0.0212363511305993	13	0.1
blm-1-single-c9-w6-3d6_S302_.trimmed.mdup.bam	0.0186559123233691	29	0.23
blm-1-single-c9-w5_.trimmed.mdup.bam	0.0309129429892142	10	0.08
blm-1-single-c9-w5-_.trimmed.mdup.bam	0.0309129429892142	10	0.08
blm-1-single-c9-w4_.trimmed.mdup.bam	0.377551020408163	88	0.71
blm-1-single-c9-w49_.trimmed.mdup.bam	0.139929724182966	41	0.33
blm-1-single-c9-w49-_.trimmed.mdup.bam	0.139929724182966	41	0.33
blm-1-single-c9-w48_.trimmed.mdup.bam	0.0199550412735849	41	0.31
blm-1-single-c9-w48-_.trimmed.mdup.bam	0.0199550412735849	41	0.31
blm-1-single-c9-w47_.trimmed.mdup.bam	0.0235327675960921	11	0.08
blm-1-single-c9-w47-_.trimmed.mdup.bam	0.0235327675960921	11	0.08
blm-1-single-c9-w46_.trimmed.mdup.bam	0	103	0.76
blm-1-single-c9-w46-_.trimmed.mdup.bam	0	103	0.76
blm-1-single-c9-w46-3d6_S342_.trimmed.mdup.bam	0.031396083385976	23	0.18
blm-1-single-c9-w45_.trimmed.mdup.bam	0.0255588248210443	15	0.12
blm-1-single-c9-w45-_.trimmed.mdup.bam	0.0255588248210443	15	0.12
blm-1-single-c9-w44_.trimmed.mdup.bam	0.0246903882910481	33	0.24
blm-1-single-c9-w44-_.trimmed.mdup.bam	0.0246903882910481	33	0.24
blm-1-single-c9-w43_.trimmed.mdup.bam	0.0241774311479405	13	0.1
blm-1-single-c9-w43-_.trimmed.mdup.bam	0.0241774311479405	13	0.1
blm-1-single-c9-w43-3d6_S339_.trimmed.mdup.bam	0.043483398322108	24	0.18
blm-1-single-c9-w42_.trimmed.mdup.bam	0.0166352237312515	57	0.42
blm-1-single-c9-w42-_.trimmed.mdup.bam	0.0166352237312515	57	0.42
blm-1-single-c9-w41_.trimmed.mdup.bam	0.454545454545455	0	0
blm-1-single-c9-w40_.trimmed.mdup.bam	0.0358593456186536	64	0.47
blm-1-single-c9-w40-_.trimmed.mdup.bam	0.0358593456186536	64	0.47
blm-1-single-c9-w4-_.trimmed.mdup.bam	0.377551020408163	88	0.71
blm-1-single-c9-w3_.trimmed.mdup.bam	0.0167240234257079	11	0.09
blm-1-single-c9-w39_.trimmed.mdup.bam	0	134	1.05
blm-1-single-c9-w39-_.trimmed.mdup.bam	0	134	1.05
blm-1-single-c9-w38_.trimmed.mdup.bam	0.219443466009158	21	0.18
blm-1-single-c9-w38-_.trimmed.mdup.bam	0.219443466009158	21	0.18
blm-1-single-c9-w37_.trimmed.mdup.bam	0.0805460750853242	7	0.06
blm-1-single-c9-w37-_.trimmed.mdup.bam	0.0805460750853242	7	0.06
blm-1-single-c9-w36_.trimmed.mdup.bam	0.0214423873998342	16	0.12
blm-1-single-c9-w36-_.trimmed.mdup.bam	0.0214423873998342	16	0.12
blm-1-single-c9-w36-3d6_S332_.trimmed.mdup.bam	0	93	0.86
blm-1-single-c9-w35_.trimmed.mdup.bam	0.411764705882353	0	0
blm-1-single-c9-w35-3d6_S331_.trimmed.mdup.bam	0.0325154598045083	26	0.22
blm-1-single-c9-w34_.trimmed.mdup.bam	0.0191310787459886	23	0.17
blm-1-single-c9-w34-_.trimmed.mdup.bam	0.0191310787459886	23	0.17
blm-1-single-c9-w33_.trimmed.mdup.bam	0.0231872335406029	45	0.33
blm-1-single-c9-w33-_.trimmed.mdup.bam	0.0231872335406029	45	0.33
blm-1-single-c9-w32_.trimmed.mdup.bam	0.0422553636839351	13	0.1
blm-1-single-c9-w32-_.trimmed.mdup.bam	0.0422553636839351	13	0.1
blm-1-single-c9-w32-3d6_S328_.trimmed.mdup.bam	0.261831905344757	17	0.15
blm-1-single-c9-w31_.trimmed.mdup.bam	0.0219269960015478	29	0.22
blm-1-single-c9-w31-_.trimmed.mdup.bam	0.0219269960015478	29	0.22
blm-1-single-c9-w30_.trimmed.mdup.bam	0.257410296411856	19	0.16
blm-1-single-c9-w30-_.trimmed.mdup.bam	0.257410296411856	19	0.16
blm-1-single-c9-w30-3d6_S326_.trimmed.mdup.bam	0.028797238372093	12	0.09
blm-1-single-c9-w3-_.trimmed.mdup.bam	0.0167240234257079	11	0.09
blm-1-single-c9-w2_.trimmed.mdup.bam	0.466666666666667	0	0
blm-1-single-c9-w29_.trimmed.mdup.bam	0.4	0	0
blm-1-single-c9-w29-3d6_S325_.trimmed.mdup.bam	0.0815972890754361	20	0.17
blm-1-single-c9-w28_.trimmed.mdup.bam	0.461538461538462	0	0
blm-1-single-c9-w27_.trimmed.mdup.bam	0.444444444444444	0	0
blm-1-single-c9-w26_.trimmed.mdup.bam	0.101921566373546	35	0.29
blm-1-single-c9-w26-_.trimmed.mdup.bam	0.101921566373546	35	0.29
blm-1-single-c9-w24_.trimmed.mdup.bam	0.0215058168114042	15	0.11
blm-1-single-c9-w24-_.trimmed.mdup.bam	0.0215058168114042	15	0.11
blm-1-single-c9-w24-3d6_S320_.trimmed.mdup.bam	0.021050920469785	30	0.24
blm-1-single-c9-w23_.trimmed.mdup.bam	0.0280736357659435	18	0.14
blm-1-single-c9-w23-_.trimmed.mdup.bam	0.0280736357659435	18	0.14
blm-1-single-c9-w22_.trimmed.mdup.bam	0.0568249735644338	23	0.19
blm-1-single-c9-w22-_.trimmed.mdup.bam	0.0568249735644338	23	0.19
blm-1-single-c9-w21_.trimmed.mdup.bam	0.149100257069409	70	0.59
blm-1-single-c9-w21-_.trimmed.mdup.bam	0.149100257069409	70	0.59
blm-1-single-c9-w21-3d6_S317_.trimmed.mdup.bam	0.0329740323370897	19	0.15
blm-1-single-c9-w20_.trimmed.mdup.bam	0.259974866478165	20	0.17
blm-1-single-c9-w20-_.trimmed.mdup.bam	0.259974866478165	20	0.17
blm-1-single-c9-w1_.trimmed.mdup.bam	0.0224941923055131	10	0.08
blm-1-single-c9-w19_.trimmed.mdup.bam	0.0173982955459077	20	0.16
blm-1-single-c9-w19-_.trimmed.mdup.bam	0.0173982955459077	20	0.16
blm-1-single-c9-w19-3d6_S315_.trimmed.mdup.bam	0.0256705340786322	32	0.26
blm-1-single-c9-w18_.trimmed.mdup.bam	0.0222115500060031	22	0.17
blm-1-single-c9-w18-_.trimmed.mdup.bam	0.0222115500060031	22	0.17
blm-1-single-c9-w18-3d6_S314_.trimmed.mdup.bam	0.182721382289417	56	0.46
blm-1-single-c9-w17_.trimmed.mdup.bam	0.19271978021978	23	0.19
blm-1-single-c9-w17-_.trimmed.mdup.bam	0.19271978021978	23	0.19
blm-1-single-c9-w16_.trimmed.mdup.bam	0.020819266261535	11	0.09
blm-1-single-c9-w16-_.trimmed.mdup.bam	0.020819266261535	11	0.09
blm-1-single-c9-w16-3d6_S312_.trimmed.mdup.bam	0.0719307733910222	58	0.53
blm-1-single-c9-w15_.trimmed.mdup.bam	0.0328453422752924	47	0.35
blm-1-single-c9-w15-_.trimmed.mdup.bam	0.0328453422752924	47	0.35
blm-1-single-c9-w14_.trimmed.mdup.bam	0.0251704773365423	40	0.3
blm-1-single-c9-w14-_.trimmed.mdup.bam	0.0251704773365423	40	0.3
blm-1-single-c9-w14-3d6_S310_.trimmed.mdup.bam	0.116250366093469	37	0.31
blm-1-single-c9-w13_.trimmed.mdup.bam	0.0672971809056879	44	0.34
blm-1-single-c9-w13-_.trimmed.mdup.bam	0.0672971809056879	44	0.34
blm-1-single-c9-w12_.trimmed.mdup.bam	0.0305122186939114	18	0.15
blm-1-single-c9-w12-_.trimmed.mdup.bam	0.0305122186939114	18	0.15
blm-1-single-c9-w11_.trimmed.mdup.bam	0.0201640566741238	19	0.15
blm-1-single-c9-w11-_.trimmed.mdup.bam	0.0201640566741238	19	0.15
blm-1-single-c9-w10_.trimmed.mdup.bam	0.028750717742597	30	0.23
blm-1-single-c9-w10-_.trimmed.mdup.bam	0.028750717742597	30	0.23
blm-1-single-c9-w1-_.trimmed.mdup.bam	0.0224941923055131	10	0.08
blm-1-single-c5-w9-3d6_S109_.trimmed.mdup.bam	0.0426433584955635	27	0.21
blm-1-single-c5-w7-3d6_S107_.trimmed.mdup.bam	0.0148960913295516	128	0.96
