file	RPM
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r4-c5_S124_.trimmed.mdup.bam	125
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r4-c7_S126_.trimmed.mdup.bam	29
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r5-c1_S127_.trimmed.mdup.bam	111
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r5-c2_S128_.trimmed.mdup.bam	121
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r5-c3_S129_.trimmed.mdup.bam	89
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r5-c5_S131_.trimmed.mdup.bam	95
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r5-c7_S133_.trimmed.mdup.bam	132
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r6-c1_S134_.trimmed.mdup.bam	114
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r6-c2_S135_.trimmed.mdup.bam	91
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r6-c3_S136_.trimmed.mdup.bam	141
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r6-c4_S137_.trimmed.mdup.bam	131
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r6-c5_S138_.trimmed.mdup.bam	129
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r6-c6_S139_.trimmed.mdup.bam	85
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r7-c1_S141_.trimmed.mdup.bam	88
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r7-c2_S142_.trimmed.mdup.bam	112
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r7-c3_S143_.trimmed.mdup.bam	119
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r7-c4_S144_.trimmed.mdup.bam	119
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r7-c5_S145_.trimmed.mdup.bam	61
June_16_2021_NextSeq_na12878-brdu-a1h5-200a-yeast-f05-r7-c6_S146_.trimmed.mdup.bam	137
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r1-c1_S197_.trimmed.mdup.bam	3
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r1-c2_S198_.trimmed.mdup.bam	71
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r1-c3_S199_.trimmed.mdup.bam	72
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r1-c4_S200_.trimmed.mdup.bam	97
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r1-c5_S201_.trimmed.mdup.bam	115
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r1-c7_S203_.trimmed.mdup.bam	124
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r2-c2_S205_.trimmed.mdup.bam	60
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r2-c3_S206_.trimmed.mdup.bam	115
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r2-c4_S207_.trimmed.mdup.bam	100
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r2-c5_S208_.trimmed.mdup.bam	144
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r2-c6_S209_.trimmed.mdup.bam	154
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r2-c7_S210_.trimmed.mdup.bam	147
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r3-c1_S211_.trimmed.mdup.bam	46
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r3-c2_S212_.trimmed.mdup.bam	122
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r3-c3_S213_.trimmed.mdup.bam	31
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r3-c4_S214_.trimmed.mdup.bam	92
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r3-c5_S215_.trimmed.mdup.bam	133
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r3-c7_S217_.trimmed.mdup.bam	150
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r4-c1_S218_.trimmed.mdup.bam	75
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r4-c2_S219_.trimmed.mdup.bam	101
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r4-c3_S220_.trimmed.mdup.bam	97
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r4-c4_S221_.trimmed.mdup.bam	131
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r4-c5_S222_.trimmed.mdup.bam	136
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r4-c6_S223_.trimmed.mdup.bam	105
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r4-c7_S224_.trimmed.mdup.bam	83
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r5-c3_S227_.trimmed.mdup.bam	145
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r5-c4_S228_.trimmed.mdup.bam	153
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r5-c5_S229_.trimmed.mdup.bam	146
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r5-c6_S230_.trimmed.mdup.bam	104
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r5-c7_S231_.trimmed.mdup.bam	92
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r6-c1_S232_.trimmed.mdup.bam	99
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r6-c2_S233_.trimmed.mdup.bam	116
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r6-c3_S234_.trimmed.mdup.bam	117
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r6-c4_S235_.trimmed.mdup.bam	99
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r6-c5_S236_.trimmed.mdup.bam	82
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r6-c6_S237_.trimmed.mdup.bam	33
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r6-c7_S238_.trimmed.mdup.bam	91
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r7-c1_S239_.trimmed.mdup.bam	134
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r7-c2_S240_.trimmed.mdup.bam	54
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r7-c3_S241_.trimmed.mdup.bam	91
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r7-c4_S242_.trimmed.mdup.bam	114
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r7-c5_S243_.trimmed.mdup.bam	33
June_16_2021_NextSeq_na12878-brdu-a1h5-400a-f09-r7-c6_S244_.trimmed.mdup.bam	67
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r1-c1_S295_.trimmed.mdup.bam	45
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r1-c3_S297_.trimmed.mdup.bam	28
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r1-c5_S299_.trimmed.mdup.bam	58
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r1-c6_S300_.trimmed.mdup.bam	41
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r1-c7_S301_.trimmed.mdup.bam	48
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r2-c1_S302_.trimmed.mdup.bam	47
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r2-c2_S303_.trimmed.mdup.bam	22
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r2-c3_S304_.trimmed.mdup.bam	68
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r2-c4_S305_.trimmed.mdup.bam	48
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r2-c5_S306_.trimmed.mdup.bam	59
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r2-c6_S307_.trimmed.mdup.bam	87
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r2-c7_S308_.trimmed.mdup.bam	70
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r3-c1_S309_.trimmed.mdup.bam	40
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r3-c2_S310_.trimmed.mdup.bam	77
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r3-c3_S311_.trimmed.mdup.bam	11
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r3-c4_S312_.trimmed.mdup.bam	47
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r3-c5_S313_.trimmed.mdup.bam	63
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r3-c6_S314_.trimmed.mdup.bam	76
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r3-c7_S315_.trimmed.mdup.bam	88
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r4-c1_S316_.trimmed.mdup.bam	64
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r4-c2_S317_.trimmed.mdup.bam	65
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r4-c3_S318_.trimmed.mdup.bam	49
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r4-c4_S319_.trimmed.mdup.bam	55
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r4-c5_S320_.trimmed.mdup.bam	48
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r4-c6_S321_.trimmed.mdup.bam	3
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r4-c7_S322_.trimmed.mdup.bam	0
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r5-c1_S323_.trimmed.mdup.bam	20
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r5-c2_S324_.trimmed.mdup.bam	46
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r5-c3_S325_.trimmed.mdup.bam	54
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r5-c4_S326_.trimmed.mdup.bam	65
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r5-c5_S327_.trimmed.mdup.bam	65
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r5-c6_S328_.trimmed.mdup.bam	53
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r5-c7_S329_.trimmed.mdup.bam	52
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r6-c1_S330_.trimmed.mdup.bam	48
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r6-c2_S331_.trimmed.mdup.bam	58
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r6-c3_S332_.trimmed.mdup.bam	73
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r6-c4_S333_.trimmed.mdup.bam	59
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r6-c5_S334_.trimmed.mdup.bam	47
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r6-c6_S335_.trimmed.mdup.bam	10
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r6-c7_S336_.trimmed.mdup.bam	50
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r7-c1_S337_.trimmed.mdup.bam	60
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r7-c3_S339_.trimmed.mdup.bam	27
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r7-c4_S340_.trimmed.mdup.bam	30
June_16_2021_NextSeq_na12878-brdu-a1h5-800a-f14-r7-c5_S341_.trimmed.mdup.bam	10
June_24_2021_NextSeq_na12878-a1h5-f12-r1-c1_S226_.trimmed.mdup.bam	207
June_24_2021_NextSeq_na12878-a1h5-f12-r1-c3_S227_.trimmed.mdup.bam	223
June_24_2021_NextSeq_na12878-a1h5-f12-r1-c7_S229_.trimmed.mdup.bam	165
June_24_2021_NextSeq_na12878-a1h5-f12-r2-c2_S230_.trimmed.mdup.bam	150
June_24_2021_NextSeq_na12878-a1h5-f12-r2-c4_S231_.trimmed.mdup.bam	213
June_24_2021_NextSeq_na12878-a1h5-f12-r2-c6_S232_.trimmed.mdup.bam	186
June_24_2021_NextSeq_na12878-a1h5-f12-r3-c1_S233_.trimmed.mdup.bam	108
June_24_2021_NextSeq_na12878-a1h5-f12-r3-c3_S234_.trimmed.mdup.bam	69
June_24_2021_NextSeq_na12878-a1h5-f12-r3-c5_S235_.trimmed.mdup.bam	190
June_24_2021_NextSeq_na12878-a1h5-f12-r3-c7_S236_.trimmed.mdup.bam	145
June_24_2021_NextSeq_na12878-a1h5-f12-r4-c2_S237_.trimmed.mdup.bam	49
June_24_2021_NextSeq_na12878-a1h5-f12-r4-c4_S238_.trimmed.mdup.bam	190
June_24_2021_NextSeq_na12878-a1h5-f12-r5-c3_S241_.trimmed.mdup.bam	180
June_24_2021_NextSeq_na12878-a1h5-f12-r5-c5_S242_.trimmed.mdup.bam	205
June_24_2021_NextSeq_na12878-a1h5-f12-r6-c2_S244_.trimmed.mdup.bam	128
June_24_2021_NextSeq_na12878-a1h5-f12-r6-c4_S245_.trimmed.mdup.bam	155
June_24_2021_NextSeq_na12878-a1h5-f12-r6-c6_S246_.trimmed.mdup.bam	61
June_24_2021_NextSeq_na12878-a1h5-f12-r7-c1_S247_.trimmed.mdup.bam	118
June_24_2021_NextSeq_na12878-a1h5-f12-r7-c3_S248_.trimmed.mdup.bam	144
June_24_2021_NextSeq_na12878-a1h5-f12-r7-c5_S249_.trimmed.mdup.bam	54
June_24_2021_NextSeq_na12878-a1h5-f16-r1-c1_S326_.trimmed.mdup.bam	257
June_24_2021_NextSeq_na12878-a1h5-f16-r1-c3_S327_.trimmed.mdup.bam	196
June_24_2021_NextSeq_na12878-a1h5-f16-r1-c5_S328_.trimmed.mdup.bam	254
June_24_2021_NextSeq_na12878-a1h5-f16-r1-c7_S329_.trimmed.mdup.bam	125
June_24_2021_NextSeq_na12878-a1h5-f16-r2-c2_S330_.trimmed.mdup.bam	157
June_24_2021_NextSeq_na12878-a1h5-f16-r2-c4_S331_.trimmed.mdup.bam	236
June_24_2021_NextSeq_na12878-a1h5-f16-r3-c1_S333_.trimmed.mdup.bam	111
June_24_2021_NextSeq_na12878-a1h5-f16-r3-c3_S334_.trimmed.mdup.bam	82
June_24_2021_NextSeq_na12878-a1h5-f16-r3-c7_S336_.trimmed.mdup.bam	148
June_24_2021_NextSeq_na12878-a1h5-f16-r4-c4_S338_.trimmed.mdup.bam	202
June_24_2021_NextSeq_na12878-a1h5-f16-r4-c6_S339_.trimmed.mdup.bam	231
June_24_2021_NextSeq_na12878-a1h5-f16-r5-c1_S340_.trimmed.mdup.bam	100
June_24_2021_NextSeq_na12878-a1h5-f16-r5-c5_S342_.trimmed.mdup.bam	267
June_24_2021_NextSeq_na12878-a1h5-f16-r6-c2_S344_.trimmed.mdup.bam	150
June_24_2021_NextSeq_na12878-a1h5-f16-r6-c4_S345_.trimmed.mdup.bam	180
June_24_2021_NextSeq_na12878-a1h5-f16-r6-c6_S346_.trimmed.mdup.bam	69
June_24_2021_NextSeq_na12878-a1h5-f16-r7-c1_S347_.trimmed.mdup.bam	250
June_24_2021_NextSeq_na12878-a1h5-f16-r7-c3_S348_.trimmed.mdup.bam	120
June_24_2021_NextSeq_na12878-a1h5-f16-r7-c5_S349_.trimmed.mdup.bam	91
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r2-c2_S652_.trimmed.mdup.bam	120
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r2-c3_S653_.trimmed.mdup.bam	249
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r2-c4_S654_.trimmed.mdup.bam	189
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r2-c5_S655_.trimmed.mdup.bam	99
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r2-c6_S656_.trimmed.mdup.bam	33
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r3-c2_S657_.trimmed.mdup.bam	116
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r3-c3_S658_.trimmed.mdup.bam	5
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r3-c4_S659_.trimmed.mdup.bam	36
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r3-c5_S660_.trimmed.mdup.bam	53
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r3-c6_S661_.trimmed.mdup.bam	169
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r4-c2_S662_.trimmed.mdup.bam	65
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r4-c3_S663_.trimmed.mdup.bam	4
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r4-c4_S664_.trimmed.mdup.bam	43
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r4-c5_S665_.trimmed.mdup.bam	120
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r4-c6_S666_.trimmed.mdup.bam	92
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r5-c2_S667_.trimmed.mdup.bam	29
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r5-c3_S668_.trimmed.mdup.bam	126
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r5-c4_S669_.trimmed.mdup.bam	184
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r5-c5_S670_.trimmed.mdup.bam	48
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r5-c6_S671_.trimmed.mdup.bam	15
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r6-c3_S673_.trimmed.mdup.bam	61
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r6-c4_S674_.trimmed.mdup.bam	7
June_2_2021_NextSeq_na12878-et-h5-hkt-spun-f12-r6-c5_S675_.trimmed.mdup.bam	5
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r2-c2_S627_.trimmed.mdup.bam	59
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r2-c3_S628_.trimmed.mdup.bam	118
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r2-c4_S629_.trimmed.mdup.bam	90
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r2-c5_S630_.trimmed.mdup.bam	108
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r2-c6_S631_.trimmed.mdup.bam	117
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r3-c2_S632_.trimmed.mdup.bam	78
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r3-c4_S634_.trimmed.mdup.bam	42
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r3-c5_S635_.trimmed.mdup.bam	105
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r3-c6_S636_.trimmed.mdup.bam	94
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r4-c2_S637_.trimmed.mdup.bam	70
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r4-c3_S638_.trimmed.mdup.bam	55
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r4-c4_S639_.trimmed.mdup.bam	104
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r4-c5_S640_.trimmed.mdup.bam	107
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r4-c6_S641_.trimmed.mdup.bam	60
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r5-c2_S642_.trimmed.mdup.bam	78
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r5-c3_S643_.trimmed.mdup.bam	92
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r5-c4_S644_.trimmed.mdup.bam	113
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r5-c5_S645_.trimmed.mdup.bam	82
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r5-c6_S646_.trimmed.mdup.bam	56
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r6-c2_S647_.trimmed.mdup.bam	57
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r6-c3_S648_.trimmed.mdup.bam	102
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r6-c4_S649_.trimmed.mdup.bam	81
June_2_2021_NextSeq_na12878-et-h5-kle-prespot-f10-r6-c5_S650_.trimmed.mdup.bam	49
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r2-c2_S677_.trimmed.mdup.bam	143
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r2-c3_S678_.trimmed.mdup.bam	205
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r2-c5_S680_.trimmed.mdup.bam	183
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r2-c6_S681_.trimmed.mdup.bam	159
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r3-c2_S682_.trimmed.mdup.bam	129
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r3-c3_S683_.trimmed.mdup.bam	49
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r3-c5_S685_.trimmed.mdup.bam	137
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r3-c6_S686_.trimmed.mdup.bam	123
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r4-c2_S687_.trimmed.mdup.bam	107
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r4-c3_S688_.trimmed.mdup.bam	118
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r4-c4_S689_.trimmed.mdup.bam	203
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r4-c5_S690_.trimmed.mdup.bam	102
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r5-c2_S692_.trimmed.mdup.bam	98
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r5-c3_S693_.trimmed.mdup.bam	220
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r5-c4_S694_.trimmed.mdup.bam	206
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r5-c5_S695_.trimmed.mdup.bam	127
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r5-c6_S696_.trimmed.mdup.bam	88
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r6-c2_S697_.trimmed.mdup.bam	121
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r6-c3_S698_.trimmed.mdup.bam	182
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r6-c4_S699_.trimmed.mdup.bam	105
June_2_2021_NextSeq_na12878-fa-h5-hkt-prespot-f14-r6-c5_S700_.trimmed.mdup.bam	69
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r2-c2_S577_.trimmed.mdup.bam	91
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r2-c3_S578_.trimmed.mdup.bam	208
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r2-c4_S579_.trimmed.mdup.bam	53
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r2-c5_S580_.trimmed.mdup.bam	124
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r2-c6_S581_.trimmed.mdup.bam	192
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r3-c2_S582_.trimmed.mdup.bam	107
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r3-c3_S583_.trimmed.mdup.bam	27
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r3-c4_S584_.trimmed.mdup.bam	64
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r3-c5_S585_.trimmed.mdup.bam	211
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r3-c6_S586_.trimmed.mdup.bam	119
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r4-c2_S587_.trimmed.mdup.bam	83
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r4-c3_S588_.trimmed.mdup.bam	13
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r4-c4_S589_.trimmed.mdup.bam	141
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r4-c5_S590_.trimmed.mdup.bam	126
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r4-c6_S591_.trimmed.mdup.bam	91
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r5-c2_S592_.trimmed.mdup.bam	91
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r5-c3_S593_.trimmed.mdup.bam	198
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r5-c4_S594_.trimmed.mdup.bam	147
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r5-c5_S595_.trimmed.mdup.bam	73
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r5-c6_S596_.trimmed.mdup.bam	64
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r6-c2_S597_.trimmed.mdup.bam	118
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r6-c3_S598_.trimmed.mdup.bam	133
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r6-c4_S599_.trimmed.mdup.bam	88
June_2_2021_NextSeq_na12878-fa-h5-kle-prespot-f02-r6-c5_S600_.trimmed.mdup.bam	59
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c01_S97_.trimmed.mdup.bam	65
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c03_S99_.trimmed.mdup.bam	55
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c05_S101_.trimmed.mdup.bam	67
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c07_S103_.trimmed.mdup.bam	70
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c09_S105_.trimmed.mdup.bam	34
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c11_S107_.trimmed.mdup.bam	82
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c13_S109_.trimmed.mdup.bam	75
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c15_S111_.trimmed.mdup.bam	77
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c17_S113_.trimmed.mdup.bam	85
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c18_S114_.trimmed.mdup.bam	80
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c19_S115_.trimmed.mdup.bam	78
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c20_S116_.trimmed.mdup.bam	81
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c21_S117_.trimmed.mdup.bam	17
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c22_S118_.trimmed.mdup.bam	85
June_2_2021_NextSeq_na12878-fdu-1xql-r05-c23_S119_.trimmed.mdup.bam	77
June_2_2021_NextSeq_na12878-fdu-1xql-r06-c10_S130_.trimmed.mdup.bam	86
June_2_2021_NextSeq_na12878-fdu-1xql-r06-c12_S132_.trimmed.mdup.bam	104
June_2_2021_NextSeq_na12878-fdu-1xql-r06-c14_S134_.trimmed.mdup.bam	83
